tile_id,tile_geometry,pos_date,pos
c9d66af9-cf14-47d5-a9df-a69386549621_14,"POLYGON ((-93.9104781877366 44.082221306796676, -93.9096789212995 44.0822276738629, -93.90967009246988 44.08165153028637, -93.91046935115237 44.08164516334741, -93.9104781877366 44.082221306796676))",2021-08-12,0.8835331539026181
c9d66af9-cf14-47d5-a9df-a69386549621_15,"POLYGON ((-93.9096789212995 44.0822276738629, -93.90887965459936 44.08223403533854, -93.90887083352436 44.08165789163484, -93.90967009246988 44.08165153028637, -93.9096789212995 44.0822276738629))",2021-08-09,0.8824286633769578
c9d66af9-cf14-47d5-a9df-a69386549621_16,"POLYGON ((-93.9088181528684 44.08165831055463, -93.90887083352436 44.08165789163484, -93.90887965459936 44.08223403533854, -93.90882062477819 44.0822345047521, -93.9088181528684 44.08165831055463))",2021-08-09,0.88682328907048
c9d66af9-cf14-47d5-a9df-a69386549621_17,"POLYGON ((-93.9103055204082 44.0825142172012, -93.90968194729132 44.082425135327355, -93.9096789212995 44.0822276738629, -93.9104781877366 44.082221306796676, -93.91047945046803 44.082303634161114, -93.9103055204082 44.0825142172012))",2021-08-12,0.8840579710144927
c9d66af9-cf14-47d5-a9df-a69386549621_18,"POLYGON ((-93.90888082825539 44.082310689750784, -93.90887965459936 44.08223403533854, -93.9096789212995 44.0822276738629, -93.90968194729132 44.082425135327355, -93.90888082825539 44.082310689750784))",2021-08-09,0.8838467943380517
c9d66af9-cf14-47d5-a9df-a69386549621_19,"POLYGON ((-93.9088209148978 44.0823021306997, -93.90882062477819 44.0822345047521, -93.90887965459936 44.08223403533854, -93.90888082825539 44.082310689750784, -93.9088209148978 44.0823021306997))",2021-08-09,0.8863683662851197
c9d66af9-cf14-47d5-a9df-a69386549621_20,"POLYGON ((-93.911400502045 44.0811884856851, -93.91126422983912 44.08135347508039, -93.91125976549624 44.081062647436255, -93.91141866007678 44.08106137946261, -93.911400502045 44.0811884856851))",2021-08-12,0.8864077669902913
c9d66af9-cf14-47d5-a9df-a69386549621_21,"POLYGON ((-93.91102698348199 44.081640717315466, -93.91046935115237 44.08164516334741, -93.91046051483139 44.081069019838345, -93.91125976549624 44.081062647436255, -93.91126422983912 44.08135347508039, -93.91102698348199 44.081640717315466))",2021-08-12,0.8799798285426123
c9d66af9-cf14-47d5-a9df-a69386549621_22,"POLYGON ((-93.91054790749348 44.08222075091167, -93.9104781877366 44.082221306796676, -93.91046935115237 44.08164516334741, -93.91102698348199 44.081640717315466, -93.91054790749348 44.08222075091167))",2021-08-12,0.8820614469772052
d5823dd3-055c-4775-b34f-2dd77762bc09_1,"POLYGON ((-93.91292656570586 44.085491, -93.91292915009912 44.08565902920068, -93.91212983792012 44.08566541380432, -93.91212715767624 44.085491, -93.91292656570586 44.085491))",2021-07-13,0.8946695095948827
d5823dd3-055c-4775-b34f-2dd77762bc09_2,"POLYGON ((-93.911643 44.085658, -93.91181 44.085491, -93.91212715767624 44.085491, -93.91212983792012 44.08566541380432, -93.91164402868222 44.085669290865376, -93.911643 44.085658))",2021-07-13,0.9030425963488845
d5823dd3-055c-4775-b34f-2dd77762bc09_3,"POLYGON ((-93.91293801179508 44.08623517184928, -93.91213869185987 44.086241556580525, -93.91212983792012 44.08566541380432, -93.91292915009912 44.08565902920068, -93.91293801179508 44.08623517184928))",2021-07-13,0.893434025592616
d5823dd3-055c-4775-b34f-2dd77762bc09_4,"POLYGON ((-93.91164402868222 44.085669290865376, -93.91212983792012 44.08566541380432, -93.91213869185987 44.086241556580525, -93.91169648789344 44.08624508568057, -93.91164402868222 44.085669290865376))",2021-07-13,0.9021406727828746
d5823dd3-055c-4775-b34f-2dd77762bc09_5,"POLYGON ((-93.9141354989651 44.085491, -93.91413615458869 44.085649376805705, -93.91372846201409 44.08565263900578, -93.91372597372948 44.085491, -93.9141354989651 44.085491))",2021-07-13,0.9049243231720316
d5823dd3-055c-4775-b34f-2dd77762bc09_6,"POLYGON ((-93.91372597372948 44.085491, -93.91372846201409 44.08565263900578, -93.91292915009912 44.08565902920068, -93.91292656570586 44.085491, -93.91372597372948 44.085491))",2021-07-13,0.8984442523768366
d5823dd3-055c-4775-b34f-2dd77762bc09_7,"POLYGON ((-93.91413853982826 44.086225571177756, -93.91373733146625 44.086228781526664, -93.91372846201409 44.08565263900578, -93.91413615458869 44.085649376805705, -93.91413853982826 44.086225571177756))",2021-07-13,0.9011615628299895
d5823dd3-055c-4775-b34f-2dd77762bc09_8,"POLYGON ((-93.91373733146625 44.086228781526664, -93.91293801179508 44.08623517184928, -93.91292915009912 44.08565902920068, -93.91372846201409 44.08565263900578, -93.91373733146625 44.086228781526664))",2021-07-13,0.8921716627129609
d5823dd3-055c-4775-b34f-2dd77762bc09_9,"POLYGON ((-93.91294687375506 44.08681131443812, -93.91214754606342 44.08681769929698, -93.91213869185987 44.086241556580525, -93.91293801179508 44.08623517184928, -93.91294687375506 44.08681131443812))",2021-07-13,0.9017189079878666
d5823dd3-055c-4775-b34f-2dd77762bc09_10,"POLYGON ((-93.91169648789344 44.08624508568057, -93.91213869185987 44.086241556580525, -93.91214754606342 44.08681769929698, -93.91174894709876 44.08682088043102, -93.91169648789344 44.08624508568057))",2021-07-13,0.8951464263772271
d5823dd3-055c-4775-b34f-2dd77762bc09_11,"POLYGON ((-93.91215450863436 44.08727074000049, -93.91214754606342 44.08681769929698, -93.91294687375506 44.08681131443812, -93.91295414018492 44.08728371270627, -93.91215450863436 44.08727074000049))",2021-07-13,0.8396641343462616
d5823dd3-055c-4775-b34f-2dd77762bc09_12,"POLYGON ((-93.9117893930018 44.0872648166003, -93.91174894709876 44.08682088043102, -93.91214754606342 44.08681769929698, -93.91215450863436 44.08727074000049, -93.9117893930018 44.0872648166003))",2021-07-13,0.8466505246166264
d5823dd3-055c-4775-b34f-2dd77762bc09_13,"POLYGON ((-93.91414092506758 44.08680176549323, -93.91374620118266 44.08680492398777, -93.91373733146625 44.086228781526664, -93.91413853982826 44.086225571177756, -93.91414092506758 44.08680176549323))",2021-07-13,0.8940972222222223
d5823dd3-055c-4775-b34f-2dd77762bc09_14,"POLYGON ((-93.91374620118266 44.08680492398777, -93.91294687375506 44.08681131443812, -93.91293801179508 44.08623517184928, -93.91373733146625 44.086228781526664, -93.91374620118266 44.08680492398777))",2021-07-13,0.8918681318681319
d5823dd3-055c-4775-b34f-2dd77762bc09_15,"POLYGON ((-93.914143 44.087303, -93.91375377207898 44.08729668541762, -93.91374620118266 44.08680492398777, -93.91414092506758 44.08680176549323, -93.914143 44.087303))",2021-07-13,0.8102474186635495
d5823dd3-055c-4775-b34f-2dd77762bc09_16,"POLYGON ((-93.91295414018492 44.08728371270627, -93.91294687375506 44.08681131443812, -93.91374620118266 44.08680492398777, -93.91375377207898 44.08729668541762, -93.91295414018492 44.08728371270627))",2021-07-13,0.8465227817745803
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_1,"POLYGON ((-93.91126422983912 44.08135347508039, -93.9112686095716 44.08163879081793, -93.91102698348199 44.081640717315466, -93.91126422983912 44.08135347508039))",2021-08-12,0.8813988849467816
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_2,"POLYGON ((-93.91102698348199 44.081640717315466, -93.9112686095716 44.08163879081793, -93.91127745391044 44.08221493413984, -93.91054790749348 44.08222075091167, -93.91102698348199 44.081640717315466))",2021-08-12,0.8837844549292279
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_3,"POLYGON ((-93.911400502045 44.0811884856851, -93.91170649332652 44.081635296483704, -93.9112686095716 44.08163879081793, -93.91126422983912 44.08135347508039, -93.911400502045 44.0811884856851))",2021-08-12,0.8845577211394302
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_5,"POLYGON ((-93.91207620663103 44.082175154665336, -93.91207671982077 44.0822085558924, -93.91127745391044 44.08221493413984, -93.9112686095716 44.08163879081793, -93.91170649332652 44.081635296483704, -93.91207620663103 44.082175154665336))",2021-08-12,0.8854450781056286
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_6,"POLYGON ((-93.91054790749348 44.08222075091167, -93.91127745391044 44.08221493413984, -93.91128629851279 44.082791077402014, -93.91048702458411 44.082797450186234, -93.91047945046803 44.082303634161114, -93.91054790749348 44.08222075091167))",2021-07-13,0.8884120171673818
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_7,"POLYGON ((-93.9103055204082 44.0825142172012, -93.91047945046803 44.082303634161114, -93.91048702458411 44.082797450186234, -93.91043435496913 44.08279786976394, -93.9103055204082 44.0825142172012))",2021-07-13,0.8861270448268537
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_8,"POLYGON ((-93.91048887207528 44.082917899022874, -93.91048702458411 44.082797450186234, -93.91128629851279 44.082791077402014, -93.91129514337864 44.083367220604444, -93.91069512618992 44.083372004720694, -93.91048887207528 44.082917899022874))",2021-07-13,0.890393567498942
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_9,"POLYGON ((-93.91043435496913 44.08279786976394, -93.91048702458411 44.082797450186234, -93.91048887207528 44.082917899022874, -93.91043435496913 44.08279786976394))",2021-07-13,0.888681978067453
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_10,"POLYGON ((-93.910768171916 44.083532828084, -93.91069512618992 44.083372004720694, -93.91129514337864 44.083367220604444, -93.91130041089787 44.08371032978441, -93.910768171916 44.083532828084))",2021-08-12,0.8858402743753063
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_11,"POLYGON ((-93.91249142343771 44.082781457407265, -93.91208557217796 44.08278469902708, -93.91207671982077 44.0822085558924, -93.91209895928435 44.082208378262926, -93.91249142343771 44.082781457407265))",2021-07-13,0.8979246082168573
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_12,"POLYGON ((-93.91208557217796 44.08278469902708, -93.91128629851279 44.082791077402014, -93.91127745391044 44.08221493413984, -93.91207671982077 44.0822085558924, -93.91208557217796 44.08278469902708))",2021-07-13,0.8948035487959444
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_13,"POLYGON ((-93.9127388124719 44.0831426967582, -93.91239971230927 44.08335840368107, -93.91209442479887 44.08336084210204, -93.91208557217796 44.08278469902708, -93.91249142343771 44.082781457407265, -93.9127388124719 44.0831426967582))",2021-07-13,0.8947148527261333
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_14,"POLYGON ((-93.91209442479887 44.08336084210204, -93.91129514337864 44.083367220604444, -93.91128629851279 44.082791077402014, -93.91208557217796 44.08278469902708, -93.91209442479887 44.08336084210204))",2021-07-13,0.8914792655250671
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_15,"POLYGON ((-93.91209734281432 44.08355074565112, -93.91209442479887 44.08336084210204, -93.91239971230927 44.08335840368107, -93.91209734281432 44.08355074565112))",2021-07-13,0.8913356657748509
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_16,"POLYGON ((-93.9116586525723 44.0838298033828, -93.91130041089787 44.08371032978441, -93.91129514337864 44.083367220604444, -93.91209442479887 44.08336084210204, -93.91209734281432 44.08355074565112, -93.9116586525723 44.0838298033828))",2021-08-12,0.8875753920386008
fc81cfdc-45f1-4100-8df2-a87d4beca651_1,"POLYGON ((-93.9127388124719 44.0831426967582, -93.91289053574476 44.083148316138676, -93.91289370595536 44.08335445800879, -93.91239971230927 44.08335840368107, -93.9127388124719 44.0831426967582))",2021-07-13,0.894672131147541
fc81cfdc-45f1-4100-8df2-a87d4beca651_2,"POLYGON ((-93.91239971230927 44.08335840368107, -93.91289370595536 44.08335445800879, -93.91290256659529 44.083930600896394, -93.91210327768354 44.08393698511724, -93.91209734281432 44.08355074565112, -93.91239971230927 44.08335840368107))",2021-07-13,0.8960066555740431
fc81cfdc-45f1-4100-8df2-a87d4beca651_3,"POLYGON ((-93.9116586525723 44.0838298033828, -93.91209734281432 44.08355074565112, -93.91210327768354 44.08393698511724, -93.91166873357429 44.083940452943565, -93.9116586525723 44.0838298033828))",2021-08-12,0.886131386861314
fc81cfdc-45f1-4100-8df2-a87d4beca651_4,"POLYGON ((-93.914125990508 44.0831940737225, -93.91412661362803 44.08334459875178, -93.91369298684785 44.08334806832473, -93.91369036818439 44.08317793956237, -93.914125990508 44.0831940737225))",2021-07-13,0.903674486194727
fc81cfdc-45f1-4100-8df2-a87d4beca651_5,"POLYGON ((-93.91369036818439 44.08317793956237, -93.91369298684785 44.08334806832473, -93.91289370595536 44.08335445800879, -93.91289053574476 44.083148316138676, -93.91369036818439 44.08317793956237))",2021-08-12,0.8887521535810977
fc81cfdc-45f1-4100-8df2-a87d4beca651_6,"POLYGON ((-93.91412899886855 44.08392079335012, -93.91370185524308 44.08392421108462, -93.91369298684785 44.08334806832473, -93.91412661362803 44.08334459875178, -93.91412899886855 44.08392079335012))",2021-08-12,0.8874332848131975
fc81cfdc-45f1-4100-8df2-a87d4beca651_7,"POLYGON ((-93.91370185524308 44.08392421108462, -93.91290256659529 44.083930600896394, -93.91289370595536 44.08335445800879, -93.91369298684785 44.08334806832473, -93.91370185524308 44.08392421108462))",2021-08-12,0.8865248226950355
fc81cfdc-45f1-4100-8df2-a87d4beca651_8,"POLYGON ((-93.91291142749924 44.08450674372424, -93.91211213083196 44.084513128072686, -93.91210327768354 44.08393698511724, -93.91290256659529 44.083930600896394, -93.91291142749924 44.08450674372424))",2021-07-13,0.8999371990789199
fc81cfdc-45f1-4100-8df2-a87d4beca651_9,"POLYGON ((-93.91166873357429 44.083940452943565, -93.91210327768354 44.08393698511724, -93.91211213083196 44.084513128072686, -93.9117211928018 44.08451624793809, -93.91166873357429 44.083940452943565))",2021-07-13,0.892037228541882
fc81cfdc-45f1-4100-8df2-a87d4beca651_10,"POLYGON ((-93.91292028866717 44.08508288649235, -93.91212098424415 44.085089270968375, -93.91211213083196 44.084513128072686, -93.91291142749924 44.08450674372424, -93.91292028866717 44.08508288649235))",2021-07-13,0.9008952737872163
fc81cfdc-45f1-4100-8df2-a87d4beca651_11,"POLYGON ((-93.9117211928018 44.08451624793809, -93.91211213083196 44.084513128072686, -93.91212098424415 44.085089270968375, -93.91177365202344 44.08509204286786, -93.9117211928018 44.08451624793809))",2021-07-13,0.8922105263157895
fc81cfdc-45f1-4100-8df2-a87d4beca651_12,"POLYGON ((-93.91212715767624 44.085491, -93.91212098424415 44.085089270968375, -93.91292028866717 44.08508288649235, -93.91292656570586 44.085491, -93.91212715767624 44.085491))",2021-07-13,0.8987077949145478
fc81cfdc-45f1-4100-8df2-a87d4beca651_13,"POLYGON ((-93.91181 44.085491, -93.91177365202344 44.08509204286786, -93.91212098424415 44.085089270968375, -93.91212715767624 44.085491, -93.91181 44.085491))",2021-07-13,0.9033487066372569
fc81cfdc-45f1-4100-8df2-a87d4beca651_14,"POLYGON ((-93.91413138410883 44.084496987891875, -93.91371072390251 44.084500353784755, -93.91370185524308 44.08392421108462, -93.91412899886855 44.08392079335012, -93.91413138410883 44.084496987891875))",2021-07-13,0.9044665012406947
fc81cfdc-45f1-4100-8df2-a87d4beca651_15,"POLYGON ((-93.91371072390251 44.084500353784755, -93.91291142749924 44.08450674372424, -93.91290256659529 44.083930600896394, -93.91370185524308 44.08392421108462, -93.91371072390251 44.084500353784755))",2021-07-13,0.9016055990119392
fc81cfdc-45f1-4100-8df2-a87d4beca651_16,"POLYGON ((-93.91413376934888 44.085073182377066, -93.91371959282618 44.08507649642514, -93.91371072390251 44.084500353784755, -93.91413138410883 44.084496987891875, -93.91413376934888 44.085073182377066))",2021-07-13,0.9089732528041414
fc81cfdc-45f1-4100-8df2-a87d4beca651_17,"POLYGON ((-93.91371959282618 44.08507649642514, -93.91292028866717 44.08508288649235, -93.91291142749924 44.08450674372424, -93.91371072390251 44.084500353784755, -93.91371959282618 44.08507649642514))",2021-07-13,0.9009443861490031
fc81cfdc-45f1-4100-8df2-a87d4beca651_18,"POLYGON ((-93.9141354989651 44.085491, -93.91372597372948 44.085491, -93.91371959282618 44.08507649642514, -93.91413376934888 44.085073182377066, -93.9141354989651 44.085491))",2021-07-13,0.9073359073359073
fc81cfdc-45f1-4100-8df2-a87d4beca651_19,"POLYGON ((-93.91292656570586 44.085491, -93.91292028866717 44.08508288649235, -93.91371959282618 44.08507649642514, -93.91372597372948 44.085491, -93.91292656570586 44.085491))",2021-07-13,0.8999565028273161
07317219-fd12-447c-9abc-e7be4499fe6b_1,"POLYGON ((-91.9058666666667 42.2989776666667, -91.90601746133176 42.299128461331755, -91.90601502998047 42.29926890873179, -91.9057224418679 42.2992661162643, -91.9058666666667 42.2989776666667))",2021-08-14,0.8875540605478136
07317219-fd12-447c-9abc-e7be4499fe6b_2,"POLYGON ((-91.9057224418679 42.2992661162643, -91.90601502998047 42.29926890873179, -91.90600505323707 42.29984519998669, -91.90543561739067 42.2998397652187, -91.9057224418679 42.2992661162643))",2021-08-14,0.8943257523546978
07317219-fd12-447c-9abc-e7be4499fe6b_3,"POLYGON ((-91.90615928452355 42.299270284523566, -91.90601502998047 42.29926890873179, -91.90601746133176 42.299128461331755, -91.90615928452355 42.299270284523566))",2021-08-14,0.8872549019607843
07317219-fd12-447c-9abc-e7be4499fe6b_4,"POLYGON ((-91.9067 42.299811, -91.90667968291514 42.299851634169706, -91.90600505323707 42.29984519998669, -91.90601502998047 42.29926890873179, -91.90615928452355 42.299270284523566, -91.9067 42.299811))",2021-08-14,0.8931297709923663
07317219-fd12-447c-9abc-e7be4499fe6b_5,"POLYGON ((-91.90543561739067 42.2998397652187, -91.90600505323707 42.29984519998669, -91.90599507620144 42.300421491181574, -91.90521877295103 42.30041408196364, -91.90522129674528 42.300268406509446, -91.90543561739067 42.2998397652187))",2021-08-14,0.8844116969836519
07317219-fd12-447c-9abc-e7be4499fe6b_7,"POLYGON ((-91.90521461497521 42.30065407665014, -91.90521877295103 42.30041408196364, -91.90599507620144 42.300421491181574, -91.90598509887356 42.30099778231641, -91.90572647082509 42.3009953138834, -91.90521461497521 42.30065407665014))",2021-08-14,0.8726204465334899
07317219-fd12-447c-9abc-e7be4499fe6b_8,"POLYGON ((-91.905075 42.300561, -91.90514879320656 42.30041341358688, -91.90521877295103 42.30041408196364, -91.90521461497521 42.30065407665014, -91.905075 42.300561))",2021-08-16,0.8862179487179488
07317219-fd12-447c-9abc-e7be4499fe6b_9,"POLYGON ((-91.90572647082509 42.3009953138834, -91.90598509887356 42.30099778231641, -91.90598219001332 42.301165793342214, -91.90572647082509 42.3009953138834))",2021-08-14,0.844776119402985
07317219-fd12-447c-9abc-e7be4499fe6b_10,"POLYGON ((-91.90639285749764 42.30042528500474, -91.90599507620144 42.300421491181574, -91.90600505323707 42.29984519998669, -91.90667968291514 42.299851634169706, -91.90639285749764 42.30042528500474))",2021-08-14,0.8924050632911393
07317219-fd12-447c-9abc-e7be4499fe6b_11,"POLYGON ((-91.9061060321374 42.300998935725204, -91.90598509887356 42.30099778231641, -91.90599507620144 42.300421491181574, -91.90639285749764 42.30042528500474, -91.9061060321374 42.300998935725204))",2021-08-14,0.8657840675644831
07317219-fd12-447c-9abc-e7be4499fe6b_12,"POLYGON ((-91.9060125 42.301186, -91.90598219001332 42.301165793342214, -91.90598509887356 42.30099778231641, -91.9061060321374 42.300998935725204, -91.9060125 42.301186))",2021-08-14,0.8610778443113771
0c846201-a772-42e9-b486-e2e6a2d3f4a3_1,"POLYGON ((-91.9047 42.304311, -91.90515125199909 42.304311, -91.90514887597875 42.30444811760569, -91.90463390065125 42.30444319869754, -91.9047 42.304311))",2021-08-14,0.9038461538461537
0c846201-a772-42e9-b486-e2e6a2d3f4a3_2,"POLYGON ((-91.9052 42.304311, -91.9053389316804 42.30444993168041, -91.90514887597875 42.30444811760569, -91.90515125199909 42.304311, -91.9052 42.304311))",2021-08-14,0.9022411953041624
0c846201-a772-42e9-b486-e2e6a2d3f4a3_3,"POLYGON ((-91.90463390065125 42.30444319869754, -91.90514887597875 42.30444811760569, -91.905138889527 42.30502440817155, -91.90436252995178 42.305016992508946, -91.90436308778268 42.30498482443471, -91.90463390065125 42.30444319869754))",2021-08-14,0.9002395992158572
0c846201-a772-42e9-b486-e2e6a2d3f4a3_5,"POLYGON ((-91.90435908819306 42.305215460351114, -91.90436252995178 42.305016992508946, -91.905138889527 42.30502440817155, -91.90513578318796 42.305203661153676, -91.90435908819306 42.305215460351114))",2021-08-16,0.8939151321056845
0c846201-a772-42e9-b486-e2e6a2d3f4a3_6,"POLYGON ((-91.9042469178037 42.3052171643927, -91.90434707759711 42.30501684480588, -91.90436252995178 42.305016992508946, -91.90435908819306 42.305215460351114, -91.9042469178037 42.3052171643927))",2021-08-14,0.9014238773274917
0c846201-a772-42e9-b486-e2e6a2d3f4a3_8,"POLYGON ((-91.90591534419231 42.30502634419232, -91.90591524939475 42.30503181857928, -91.905138889527 42.30502440817155, -91.90514887597875 42.30444811760569, -91.9053389316804 42.30444993168041, -91.90591534419231 42.30502634419232))",2021-08-14,0.8998048145738451
0c846201-a772-42e9-b486-e2e6a2d3f4a3_9,"POLYGON ((-91.9060333333333 42.3051443333333, -91.9060447132752 42.3051898531008, -91.90591247791215 42.305191861960346, -91.90591524939475 42.30503181857928, -91.90592087221137 42.305031872211366, -91.9060333333333 42.3051443333333))",2021-08-14,0.879948914431673
0c846201-a772-42e9-b486-e2e6a2d3f4a3_10,"POLYGON ((-91.90513578318796 42.305203661153676, -91.905138889527 42.30502440817155, -91.90591524939475 42.30503181857928, -91.90591247791215 42.305191861960346, -91.90513578318796 42.305203661153676))",2021-08-14,0.8935525746430116
162bc6c2-730b-448e-b3bc-f291f09cbe79_1,"POLYGON ((-91.904141 42.298112, -91.90448230577339 42.29810884201063, -91.90447244267943 42.29867779461953, -91.90369616124215 42.29867037534031, -91.9037057375271 42.298118358415934, -91.904141 42.298112))",2021-08-14,0.8775903614457833
162bc6c2-730b-448e-b3bc-f291f09cbe79_2,"POLYGON ((-91.90345 42.2981220942895, -91.9037057375271 42.298118358415934, -91.90369616124215 42.29867037534031, -91.90345 42.2986680209971, -91.90345 42.2981220942895))",2021-08-14,0.8772305496074233
162bc6c2-730b-448e-b3bc-f291f09cbe79_4,"POLYGON ((-91.9048726469195 42.298105230313176, -91.90505202824515 42.298106943509694, -91.90476520465094 42.29868059069812, -91.90447244267943 42.29867779461953, -91.90448230577339 42.29810884201063, -91.9048726469195 42.298105230313176))",2021-08-16,0.8505338078291814
162bc6c2-730b-448e-b3bc-f291f09cbe79_5,"POLYGON ((-91.90446245207661 42.29925408563693, -91.90368616356353 42.29924666620881, -91.90369616124215 42.29867037534031, -91.90447244267943 42.29867779461953, -91.90446245207661 42.29925408563693))",2021-08-14,0.8922651933701659
162bc6c2-730b-448e-b3bc-f291f09cbe79_6,"POLYGON ((-91.90345 42.2986680209971, -91.90369616124215 42.29867037534031, -91.90368616356353 42.29924666620881, -91.90345 42.29924440746097, -91.90345 42.2986680209971))",2021-08-14,0.8893299089423301
162bc6c2-730b-448e-b3bc-f291f09cbe79_7,"POLYGON ((-91.9042 42.299811, -91.90367637303235 42.299811, -91.90368616356353 42.29924666620881, -91.90446245207661 42.29925408563693, -91.90446187719725 42.2992872456055, -91.9042 42.299811))",2021-08-14,0.8913043478260868
162bc6c2-730b-448e-b3bc-f291f09cbe79_8,"POLYGON ((-91.90345 42.299811, -91.90345 42.29924440746097, -91.90368616356353 42.29924666620881, -91.90367637303235 42.299811, -91.90345 42.299811))",2021-08-14,0.8939393939393939
162bc6c2-730b-448e-b3bc-f291f09cbe79_9,"POLYGON ((-91.90447838111406 42.29925423777188, -91.90446245207661 42.29925408563693, -91.90447244267943 42.29867779461953, -91.90476520465094 42.29868059069812, -91.90447838111406 42.29925423777188))",2021-08-14,0.8916188289322617
20651862-5a95-4053-a8bc-874509d022d4_1,"POLYGON ((-91.90245 42.3033735, -91.90283641598072 42.303470103995174, -91.90282982675737 42.30384956512109, -91.90245 42.30384592943948, -91.90245 42.3033735))",2021-08-14,0.9026548672566371
20651862-5a95-4053-a8bc-874509d022d4_2,"POLYGON ((-91.90245 42.30384592943948, -91.90282982675737 42.30384956512109, -91.90281981936515 42.30442585530016, -91.90245 42.304422315370005, -91.90245 42.30384592943948))",2021-08-14,0.9060314685314684
20651862-5a95-4053-a8bc-874509d022d4_3,"POLYGON ((-91.90345 42.3036235, -91.90345 42.30385549718669, -91.90282982675737 42.30384956512109, -91.90283641598072 42.303470103995174, -91.90345 42.3036235))",2021-08-14,0.9013114025338964
20651862-5a95-4053-a8bc-874509d022d4_4,"POLYGON ((-91.90345 42.304431883154265, -91.90281981936515 42.30442585530016, -91.90282982675737 42.30384956512109, -91.90345 42.30385549718669, -91.90345 42.304431883154265))",2021-08-14,0.9032116146062472
20651862-5a95-4053-a8bc-874509d022d4_5,"POLYGON ((-91.90245 42.304422315370005, -91.90281981936515 42.30442585530016, -91.90280981167977 42.30500214541918, -91.90245 42.304998701245374, -91.90245 42.304422315370005))",2021-08-14,0.9034992392958052
20651862-5a95-4053-a8bc-874509d022d4_6,"POLYGON ((-91.902767 42.305239, -91.902718 42.30524, -91.902665 42.30524, -91.90245 42.305243021785, -91.90245 42.304998701245374, -91.90280981167977 42.30500214541918, -91.9028056984116 42.305239, -91.902767 42.305239))",2021-08-14,0.8713739599730155
20651862-5a95-4053-a8bc-874509d022d4_7,"POLYGON ((-91.90345 42.305008269066676, -91.90280981167977 42.30500214541918, -91.90281981936515 42.30442585530016, -91.90345 42.304431883154265, -91.90345 42.305008269066676))",2021-08-14,0.9041214750542299
20651862-5a95-4053-a8bc-874509d022d4_8,"POLYGON ((-91.90345 42.3052292708058, -91.903402 42.30523, -91.903348 42.305232, -91.903129 42.305236, -91.903031 42.305237, -91.902873 42.305239, -91.9028056984116 42.305239, -91.90280981167977 42.30500214541918, -91.90345 42.305008269066676, -91.90345 42.3052292708058))",2021-08-14,0.8966148215919487
23412ed6-2dca-4b34-b15c-43067b466b8a_2,"POLYGON ((-91.90645 42.301578602627465, -91.90675143894919 42.301581477652356, -91.90674146811365 42.30215776881575, -91.90645 42.30215498885893, -91.90645 42.301578602627465))",2021-08-14,0.893758300132802
23412ed6-2dca-4b34-b15c-43067b466b8a_4,"POLYGON ((-91.90745 42.30216452183427, -91.90674146811365 42.30215776881575, -91.90675143894919 42.301581477652356, -91.90745 42.30158813556589, -91.90745 42.30216452183427))",2021-08-14,0.8856152512998268
23412ed6-2dca-4b34-b15c-43067b466b8a_5,"POLYGON ((-91.90645 42.30215498885893, -91.90674146811365 42.30215776881575, -91.90673149698605 42.30273405991909, -91.90645 42.302731375035215, -91.90645 42.30215498885893))",2021-08-14,0.8961845607808342
23412ed6-2dca-4b34-b15c-43067b466b8a_6,"POLYGON ((-91.90645 42.302731375035215, -91.90673149698605 42.30273405991909, -91.90672152556638 42.30331035096242, -91.90645 42.30330776115635, -91.90645 42.302731375035215))",2021-08-14,0.8987341772151899
23412ed6-2dca-4b34-b15c-43067b466b8a_7,"POLYGON ((-91.90645 42.303311, -91.90645 42.30330776115635, -91.90672152556638 42.30331035096242, -91.9067184179986 42.3034899453324, -91.90645 42.303311))",2021-08-14,0.9059233449477352
23412ed6-2dca-4b34-b15c-43067b466b8a_8,"POLYGON ((-91.90745 42.30274090804747, -91.90673149698605 42.30273405991909, -91.90674146811365 42.30215776881575, -91.90745 42.30216452183427, -91.90745 42.30274090804747))",2021-08-14,0.8983050847457626
23412ed6-2dca-4b34-b15c-43067b466b8a_9,"POLYGON ((-91.90745 42.303317294205506, -91.90672152556638 42.30331035096242, -91.90673149698605 42.30273405991909, -91.90745 42.30274090804747, -91.90745 42.303317294205506))",2021-08-14,0.8962284717680402
